YearTerm,CrsPBADept,CrsPBAColl,CrsPBADiv,Subject,Course,CourseTitle,Level,CrsLvlNum,Activity_Type,Instruction_Mode,Hours,N_EOT,N_ENROLL,N_GRADE,PCT_GRADE,AVG_GRD,PCT_A,PCT_B,PCT_C,PCT_D,PCT_F,PCT_C_MINUS_OR_BELOW,PCT_DF,PCT_WDRAW,PCT_INCOMP,N_PASS,N_NOCRED,N_INCOMP,Workload_Raw,Workload_Hrs_Wk,AvgCourse,AvgInstructor,N_Ret,NIntrFCQ,RAP,Honors,insname1
20087,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,19,20,19,100%,3.41,42%,58%,0%,0%,0%,0%,0%,5%,0%,0,0,0,2.60,7-9,4.83,5.50,18,1,0,0,"MICHAEL, RYAN EDWARD"
20087,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,18,20,18,100%,3.54,56%,44%,0%,0%,0%,0%,0%,10%,0%,0,0,0,2.19,4-6,4.78,5.22,18,1,0,0,"YOUN, JINSUOP"
20087,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,18,20,18,100%,3.39,56%,39%,0%,0%,6%,6%,6%,10%,0%,0,0,0,2.67,7-9,4.69,5.69,16,1,0,0,"YOUN, JINSUOP"
20087,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,20,21,20,100%,3.11,40%,40%,15%,0%,5%,5%,5%,5%,0%,0,0,0,2.20,4-6,4.35,5.00,17,1,0,0,"BROWN, TALIA LYN"
20087,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,20,20,20,100%,3.19,40%,55%,0%,0%,5%,5%,5%,0%,0%,0,0,0,2.50,7-9,5.00,5.94,17,1,0,0,"GRAY, TRACY R."
20087,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,19,20,19,100%,3.63,63%,37%,0%,0%,0%,0%,0%,5%,0%,0,0,0,2.35,4-6,4.53,5.16,19,1,0,0,"MAI, CHENGKANG"
20087,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,20,20,20,100%,3.44,40%,60%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.67,7-9,5.05,5.55,18,1,0,0,"MICHAEL, RYAN EDWARD"
20087,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,20,20,20,100%,3.36,55%,35%,10%,0%,0%,5%,0%,0%,0%,0,0,0,2.75,7-9,4.53,5.06,17,1,0,0,"CLARK, JOSEPH R"
20087,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,18,20,18,100%,3.49,44%,56%,0%,0%,0%,0%,0%,10%,0%,0,0,0,2.47,4-6,4.37,4.74,19,1,0,0,"YOUN, JINSUOP"
20087,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,19,20,19,100%,3.45,37%,63%,0%,0%,0%,0%,0%,5%,0%,0,0,0,2.10,4-6,4.40,4.30,20,1,0,0,"HU, NAN"
20087,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,18,20,18,100%,3.50,50%,50%,0%,0%,0%,0%,0%,10%,0%,0,0,0,2.56,7-9,4.72,5.22,18,1,0,0,"MICHAEL, RYAN EDWARD"
20087,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,18,20,18,100%,3.37,50%,39%,11%,0%,0%,0%,0%,10%,0%,0,0,0,1.88,4-6,5.18,5.82,17,1,0,0,"CLARK, JOSEPH R"
20087,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,20,20,20,100%,2.89,30%,50%,10%,5%,5%,15%,10%,0%,0%,0,0,0,2.39,4-6,4.95,5.58,19,1,0,0,"WORSNOP, ABIGIAL SUE"
20087,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,20,20,20,100%,3.26,40%,55%,5%,0%,0%,5%,0%,0%,0%,0,0,0,2.67,7-9,4.55,5.15,20,1,0,0,"WORSNOP, ABIGIAL SUE"
20087,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,20,20,20,100%,3.55,60%,40%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.00,4-6,4.22,3.83,18,1,0,0,"HU, NAN"
20087,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,19,20,19,100%,3.47,47%,53%,0%,0%,0%,0%,0%,5%,0%,0,0,0,2.22,4-6,4.55,5.22,18,1,0,0,"MAI, CHENGKANG"
20087,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,19,20,19,100%,3.35,32%,68%,0%,0%,0%,0%,0%,5%,0%,0,0,0,2.61,7-9,4.74,5.89,19,1,0,0,"BAILEY, PATRICIA A"
20087,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,19,20,19,100%,3.20,32%,63%,5%,0%,0%,0%,0%,5%,0%,0,0,0,1.88,4-6,4.58,5.21,19,1,0,0,"WORSNOP, ABIGIAL SUE"
20087,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,20,20,20,100%,3.32,55%,40%,0%,0%,5%,5%,5%,0%,0%,0,0,0,1.94,4-6,5.22,5.76,18,1,0,0,"MAI, CHENGKANG"
20087,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,20,20,20,100%,3.45,45%,55%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.47,4-6,4.55,4.17,18,1,0,0,"HU, NAN"
20087,CHEM,AS,NS,CHEM,3331,ORGANIC CHEMISTRY 2,Upper,3XXX,LEC - Lecture,,4,117,125,116,99%,2.53,25%,28%,29%,11%,6%,17%,17%,6%,1%,0,0,1,3.63,10-12,5.22,5.75,83,1,0,0,"PETERS, KEVIN"
20087,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,20,20,20,100%,3.27,50%,35%,10%,5%,0%,5%,5%,0%,0%,0,0,0,2.28,4-6,4.10,4.15,20,1,0,0,"KIRBY, THOMAS PRICE"
20087,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,11,12,11,100%,3.27,36%,55%,9%,0%,0%,0%,0%,8%,0%,0,0,0,2.82,7-9,4.25,4.50,12,1,0,0,"THOMSEN, NOEL MARIE-FRANCE"
20087,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,20,20,20,100%,3.60,70%,25%,5%,0%,0%,0%,0%,0%,0%,0,0,0,2.00,4-6,4.60,5.70,20,1,0,0,"GAZAILLE, JEFFREY ALLYN"
20087,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,18,19,18,100%,2.87,17%,61%,17%,6%,0%,6%,6%,5%,0%,0,0,0,1.93,4-6,4.13,4.50,16,1,0,0,"KIRBY, THOMAS PRICE"
20087,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,20,20,20,100%,3.48,45%,55%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.21,4-6,4.58,5.84,19,1,0,0,"GAZAILLE, JEFFREY ALLYN"
20087,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,20,20,20,100%,3.40,40%,60%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.05,4-6,4.35,4.35,20,1,0,0,"HARTWIG, WILLIAM THEODORE"
20087,CHEM,AS,NS,CHEM,3351,ORG CHEM 1/CHEM/BIOCHEM MAJORS,Upper,3XXX,LEC - Lecture,,4,46,46,45,98%,2.48,18%,20%,53%,9%,0%,22%,9%,0%,2%,0,0,1,3.59,10-12,3.83,3.71,24,1,0,0,"ELLISON, G BARNEY"
20087,CHEM,AS,NS,CHEM,3361,LAB/ORGANIC CHEM 1/MAJOR,Upper,3XXX,MLS - Main Lab,,2,19,19,19,100%,3.36,37%,58%,5%,0%,0%,0%,0%,0%,0%,0,0,0,3.75,10-12,4.62,4.69,13,1,0,0,"ZYZNIEWSKI, MARY CARINA"
20087,CHEM,AS,NS,CHEM,3361,LAB/ORGANIC CHEM 1/MAJOR,Upper,3XXX,MLS - Main Lab,,2,19,19,19,100%,3.26,42%,47%,0%,11%,0%,11%,11%,0%,0%,0,0,0,3.60,10-12,5.18,5.82,17,1,0,0,"NUSSDORFER, BRIAN JEFFREY"
20087,CHEM,AS,NS,CHEM,4011,MODERN INORGANIC CHEM,Upper,4XXX,LEC - Lecture,,3,33,35,32,97%,2.93,37%,25%,31%,3%,3%,12%,6%,6%,3%,0,0,1,2.73,7-9,5.07,5.21,28,1,0,0,"PIERPONT, CORTLANDT G"
20087,CHEM,AS,NS,CHEM,4171,INSTRUMENT ANALYSIS LEC,Upper,4XXX,LEC - Lecture,,3,32,33,32,100%,3.38,59%,31%,6%,3%,0%,3%,3%,3%,0%,0,0,0,2.00,4-6,5.39,5.75,28,1,0,0,"WISE, MATTHEW ERIC"
20087,CHEM,AS,NS,CHEM,4411,PHYS CHEM/BIOCHEM APPL 1,Upper,4XXX,LEC - Lecture,,3,51,52,51,100%,3.03,39%,35%,22%,4%,0%,12%,4%,2%,0%,0,0,0,3.09,7-9,5.38,5.85,47,1,0,0,"PALMER, AMY E"
20087,CHEM,AS,NS,CHEM,4511,PHYSICAL CHEMISTRY 1,Upper,4XXX,LEC - Lecture,,3,30,31,30,100%,2.74,23%,33%,37%,7%,0%,10%,7%,3%,0%,0,0,0,2.50,7-9,4.54,4.46,26,1,0,0,"PARSON, ROBERT"
20087,CHEM,AS,NS,CHEM,4531,PHYSICAL CHEMISTRY 2,Upper,4XXX,LEC - Lecture,,3,18,18,17,94%,2.57,24%,24%,47%,0%,6%,18%,6%,0%,6%,0,0,1,3.00,7-9,4.43,4.79,14,1,0,0,"GEIGER, LYNN C."
20087,CHEM,AS,NS,CHEM,4611,SURVEY OF BIOCHEMISTRY,Upper,4XXX,LEC - Lecture,,3,156,157,156,100%,3.46,49%,49%,2%,0%,0%,0%,0%,1%,0%,0,0,0,2.29,4-6,3.39,3.27,114,2,0,0,"FALL, R RAY"
20087,CHEM,AS,NS,CHEM,4711,GENERAL BIOCHEMISTRY 1,Upper,4XXX,LEC - Lecture,,3,57,69,57,100%,2.48,16%,37%,40%,2%,5%,30%,7%,17%,0%,0,0,0,3.81,10-12,3.91,3.53,43,1,0,0,"RUDOLPH, JOHANNES"
20087,CHEM,AS,NS,CHEM,4711,GENERAL BIOCHEMISTRY 1,Upper,4XXX,LEC - Lecture,,3,84,91,84,100%,2.29,19%,25%,29%,18%,10%,31%,27%,8%,0%,0,0,0,3.27,7-9,4.59,4.92,78,1,0,0,"TAATJES, DYLAN J"
20087,CHEM,AS,NS,CHEM,4731,GENERAL BIOCHEMISTRY 2,Upper,4XXX,LEC - Lecture,,3,42,43,42,100%,2.61,21%,33%,38%,2%,5%,19%,7%,2%,0%,0,0,0,3.41,7-9,5.00,5.52,30,1,0,0,"GOODRICH, JAMES ANDREW"
20087,CHEM,AS,NS,CHEM,4761,BIOCHEMISTRY LABORATORY,Upper,4XXX,MLS - Main Lab,,4,18,18,18,100%,3.56,61%,39%,0%,0%,0%,0%,0%,0%,0%,0,0,0,3.88,10-12,4.82,4.76,17,1,0,0,"HANNAH, KRISTEN CECILA"
20087,CHEM,AS,NS,CHEM,4761,BIOCHEMISTRY LABORATORY,Upper,4XXX,MLS - Main Lab,,4,17,17,17,100%,3.55,76%,18%,0%,0%,6%,6%,6%,0%,0%,0,0,0,3.60,10-12,4.73,4.80,15,1,0,0,"HANNAH, KRISTEN CECILA"
20087,CHEM,AS,NS,CHEM,5311,ADV SYNTH ORGANIC CHEM,Masters,5XXX,LEC - Lecture,,3,12,14,12,100%,2.98,33%,42%,25%,0%,0%,0%,0%,14%,0%,0,0,0,4.40,10-12,4.70,4.50,10,1,0,0,"WANG, XIANG"
20087,CHEM,AS,NS,CHEM,5321,ADV PHYSIC ORGANIC CHEM,Masters,5XXX,LEC - Lecture,,3,11,14,11,100%,3.28,55%,27%,18%,0%,0%,0%,0%,21%,0%,0,0,0,4.80,13-15,5.54,5.82,11,1,0,0,"SAMMAKIA, TAREK"
20087,CHEM,AS,NS,CHEM,5341,CHEM BIOLGY & DRUG DESGN,Masters,5XXX,LEC - Lecture,,3,18,19,18,100%,3.73,83%,17%,0%,0%,0%,0%,0%,5%,0%,0,0,0,2.82,7-9,5.33,5.75,13,1,0,0,"YIN, HANG"
20087,CHEM,AS,NS,CHEM,5541,CHEMICAL DYNAMICS,Masters,5XXX,LEC - Lecture,,3,13,13,13,100%,3.25,46%,46%,0%,0%,8%,8%,8%,0%,0%,0,0,0,3.78,10-12,5.50,5.70,10,1,0,0,"HYNES, JAMES T"
20087,CHEM,AS,NS,CHEM,5561,METH MOLECULAR BIOPHYS,Masters,5XXX,LEC - Lecture,,3,18,18,18,100%,3.51,56%,44%,0%,0%,0%,0%,0%,0%,0%,0,0,0,3.75,10-12,3.71,4.27,17,1,0,0,"PARDI, ARTHUR"
20087,CHEM,AS,NS,CHEM,5581,INTRO QUANTUM CHEMISTRY,Masters,5XXX,LEC - Lecture,,3,10,10,10,100%,3.31,40%,60%,0%,0%,0%,0%,0%,0%,0%,0,0,0,4.33,10-12,5.00,5.50,6,1,0,0,"WEBER, JORG MATHIAS"
20087,CHEM,AS,NS,CHEM,5771,ADVN GEN BIOCHEMISTRY 1,Masters,5XXX,LEC - Lecture,,5,15,15,15,100%,3.32,40%,60%,0%,0%,0%,0%,0%,0%,0%,0,0,0,4.85,13-15,5.18,5.18,14,2,0,0,"BATEY, ROBERT T."
20087,CHEM,AS,NS,CHEM,5776,SCIENTIFIC CONDUCT,Masters,5XXX,LEC - Lecture,,1,18,18,18,100%,4.00,100%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0,1.07,0-3,3.37,5.14,15,2,0,0,"BATEY, ROBERT T."
20087,CHEM,AS,NS,CHEM,6401,SEMINAR IN PHYSICAL CHEM,Masters,6XXX,SEM - Seminar,,1,10,10,10,100%,3.33,30%,70%,0%,0%,0%,0%,0%,0%,0%,0,0,0,1.75,4-6,4.50,5.25,4,1,0,0,"WEBER, JORG MATHIAS"
20087,CHEM,AS,NS,CHEM,6601,BIOCHEMISTRY SEMINAR,Masters,6XXX,SEM - Seminar,,1,10,10,10,100%,4.00,100%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0,1.50,4-6,5.25,5.00,8,1,0,0,"FALKE, JOSEPH"
20087,CHEM,AS,NS,CHEM,6901,SPECIAL TOPICS/CHEMISTRY,Masters,6XXX,LEC - Lecture,,3,13,13,13,100%,4.00,100%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0,,,,,0,1,1,0,"WUTTKE, DEBORAH S"
20091,CHEM,AS,NS,CHEM,1021,INTRODUCTORY CHEMISTRY GT-SC1,Lower,1XXX,LEC - Lecture,,4,148,162,147,99%,2.60,16%,43%,28%,12%,1%,18%,13%,9%,1%,0,0,1,2.46,4-6,4.38,4.73,99,1,0,0,"HOENIGMAN, REBECCA L"
20091,CHEM,AS,NS,CHEM,1031,ENVIRONMENTAL CHEM 2,Lower,1XXX,LEC - Lecture,,4,133,137,133,100%,2.64,10%,48%,40%,2%,0%,8%,2%,3%,0%,0,0,0,2.18,4-6,2.85,2.39,77,1,0,0,"HOENIGMAN, REBECCA L"
20091,CHEM,AS,NS,CHEM,1111,GENERAL CHEMISTRY 1 GT-SC1,Lower,1XXX,LEC - Lecture,,5,403,429,403,100%,1.90,9%,21%,37%,22%,12%,46%,33%,6%,0%,0,0,0,3.73,10-12,4.09,4.40,285,1,0,0,"WISE, MATTHEW ERIC"
20091,CHEM,AS,NS,CHEM,1131,GENERAL CHEMISTRY 2 GT-SC1,Lower,1XXX,LEC - Lecture,,5,172,179,172,100%,2.36,14%,34%,31%,18%,3%,28%,21%,4%,0%,0,0,0,3.97,10-12,4.33,4.78,136,2,0,0,"WISE, MATTHEW ERIC"
20091,CHEM,AS,NS,CHEM,1131,GENERAL CHEMISTRY 2 GT-SC1,Lower,1XXX,LEC - Lecture,,5,443,459,441,100%,2.51,14%,41%,34%,8%,4%,20%,12%,3%,0%,0,0,2,3.94,10-12,4.14,4.58,303,2,0,0,"HENDRICKSON, SUSAN MARIE"
20091,CHEM,AS,NS,CHEM,1131,GENERAL CHEMISTRY 2 GT-SC1,Lower,1XXX,LEC - Lecture,,5,31,33,31,100%,2.43,13%,26%,48%,13%,0%,13%,13%,6%,0%,0,0,0,3.78,10-12,4.61,5.30,23,1,1,0,"KELLY, CHRISTINE MINA"
20091,CHEM,AS,NS,CHEM,1171,HONORS GENERAL CHEM 2,Lower,1XXX,LEC - Lecture,,5,24,25,24,100%,2.77,29%,38%,21%,8%,4%,13%,13%,4%,0%,0,0,0,3.68,10-12,5.50,5.73,22,1,0,0,"WUTTKE, DEBORAH S"
20091,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,20,20,20,100%,1.83,15%,5%,40%,30%,10%,55%,40%,0%,0%,0,0,0,5.00,13-15,,,19,1,0,0,"BERECK PORTARO, ALANA"
20091,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,20,20,20,100%,2.89,25%,50%,20%,5%,0%,15%,5%,0%,0%,0,0,0,,,,,13,1,0,0,"FULFER, BRADFORD WESLEY"
20091,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,18,19,18,100%,2.46,17%,28%,39%,11%,6%,22%,17%,5%,0%,0,0,0,,,,,17,1,0,0,"KING, BENJAMIN R"
20091,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,19,19,19,100%,1.59,5%,26%,16%,37%,16%,58%,53%,0%,0%,0,0,0,,,,,17,1,0,0,"CAMPBELL, IAN PATRICK"
20091,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,19,20,19,100%,2.05,5%,21%,53%,16%,5%,37%,21%,5%,0%,0,0,0,,,,,17,1,0,0,"HOLDER, AARON M"
20091,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,20,20,20,100%,2.89,25%,50%,15%,5%,5%,10%,10%,0%,0%,0,0,0,2.50,7-9,,,19,1,0,0,"FULFER, BRADFORD WESLEY"
20091,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,20,20,20,100%,2.66,40%,10%,40%,5%,5%,10%,10%,0%,0%,0,0,0,,,,,20,1,0,0,"HOLDER, AARON M"
20091,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,20,20,19,95%,1.99,11%,16%,37%,26%,11%,37%,37%,0%,5%,0,0,1,4.00,10-12,,,14,1,0,0,"RUFFIN, BRANDON M"
20091,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,15,16,15,100%,2.33,0%,47%,47%,0%,7%,27%,7%,6%,0%,0,0,0,3.00,7-9,,,15,1,0,0,"PENDURTI, AISHWARYA"
20091,CHEM,AS,NS,CHEM,3311,ORGANIC CHEMISTRY 1,Upper,3XXX,LEC - Lecture,,4,176,209,173,98%,2.29,16%,32%,28%,14%,10%,25%,24%,16%,1%,0,0,1,3.80,10-12,5.25,5.78,133,1,0,0,"PETERS, KEVIN"
20091,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,19,19,19,100%,3.32,37%,58%,5%,0%,0%,0%,0%,0%,0%,0,0,0,2.20,4-6,5.00,5.33,18,1,0,0,"KATANA, ASHLEY A"
20091,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,19,20,19,100%,3.17,21%,68%,5%,0%,5%,5%,5%,5%,0%,0,0,0,2.46,4-6,4.40,4.07,16,1,0,0,"HU, NAN"
20091,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,18,19,18,100%,3.27,39%,44%,17%,0%,0%,0%,0%,5%,0%,0,0,0,2.53,7-9,5.00,5.37,19,1,0,0,"KATANA, ASHLEY A"
20091,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,18,20,18,100%,3.45,50%,50%,0%,0%,0%,0%,0%,10%,0%,0,0,0,2.27,4-6,4.94,5.88,17,1,0,0,"RUDNICKI, DANIEL LEE"
20091,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,17,19,17,100%,3.54,47%,53%,0%,0%,0%,0%,0%,11%,0%,0,0,0,1.67,4-6,4.05,4.23,18,1,0,0,"HU, NAN"
20091,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,18,20,18,100%,3.14,44%,44%,0%,0%,11%,11%,11%,10%,0%,0,0,0,2.55,7-9,5.08,5.77,13,1,0,0,"GRAY, TRACY R."
20091,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,19,20,18,95%,3.12,17%,83%,0%,0%,0%,0%,0%,5%,5%,0,0,1,2.00,4-6,5.18,5.71,17,1,0,0,"RUDNICKI, DANIEL LEE"
20091,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,18,20,18,100%,3.53,44%,56%,0%,0%,0%,0%,0%,10%,0%,0,0,0,2.38,4-6,4.71,4.71,17,1,0,0,"HU, NAN"
20091,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,18,19,18,100%,3.06,33%,56%,0%,11%,0%,11%,11%,5%,0%,0,0,0,2.93,7-9,4.89,5.39,18,1,0,0,"RUDNICKI, DANIEL LEE"
20091,CHEM,AS,NS,CHEM,3331,ORGANIC CHEMISTRY 2,Upper,3XXX,LEC - Lecture,,4,139,150,139,100%,2.51,18%,31%,37%,9%,6%,19%,14%,7%,0%,0,0,0,4.30,10-12,4.49,5.14,124,1,0,0,"ASIRVATHAM, MARGARET"
20091,CHEM,AS,NS,CHEM,3331,ORGANIC CHEMISTRY 2,Upper,3XXX,LEC - Lecture,,4,90,97,90,100%,2.47,17%,32%,37%,13%,1%,20%,14%,7%,0%,0,0,0,3.60,10-12,3.58,3.58,45,1,0,0,"ELLISON, G BARNEY"
20091,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,18,19,18,100%,3.07,33%,50%,17%,0%,0%,0%,0%,5%,0%,0,0,0,2.47,4-6,4.44,4.53,18,1,0,0,"KIRBY, THOMAS PRICE"
20091,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,17,17,17,100%,3.20,29%,65%,6%,0%,0%,0%,0%,0%,0%,0,0,0,2.50,7-9,4.06,4.19,16,1,0,0,"THOMSEN, NOEL MARIE-FRANCE"
20091,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,18,18,18,100%,3.38,44%,56%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.20,4-6,3.88,3.38,16,1,0,0,"THOMSEN, NOEL MARIE-FRANCE"
20091,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,16,16,16,100%,3.17,38%,50%,13%,0%,0%,0%,0%,0%,0%,0,0,0,2.73,7-9,4.56,4.44,16,1,0,0,"KIRBY, THOMAS PRICE"
20091,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,18,19,18,100%,3.52,39%,61%,0%,0%,0%,0%,0%,5%,0%,0,0,0,2.17,4-6,4.13,4.67,15,1,0,0,"YOUN, JINSUOP"
20091,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,20,20,20,100%,3.53,40%,60%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.75,7-9,4.61,4.89,19,1,0,0,"YOUN, JINSUOP"
20091,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,10,10,10,100%,3.67,70%,30%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.13,4-6,5.20,5.70,10,1,0,0,"FRICK, MORIN M"
20091,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,18,18,18,100%,3.28,50%,28%,22%,0%,0%,0%,0%,0%,0%,0,0,0,2.82,7-9,4.00,4.27,15,1,0,0,"REYNOLDS, MAGDALENE E"
20091,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,15,15,15,100%,3.64,67%,27%,7%,0%,0%,0%,0%,0%,0%,0,0,0,2.36,4-6,4.57,5.21,15,1,0,0,"GAZAILLE, JEFFREY ALLYN"
20091,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,17,18,17,100%,3.55,59%,41%,0%,0%,0%,0%,0%,6%,0%,0,0,0,2.13,4-6,5.06,5.53,17,1,0,0,"BAILEY, PATRICIA A"
20091,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,18,18,18,100%,3.34,44%,50%,6%,0%,0%,0%,0%,0%,0%,0,0,0,1.93,4-6,3.88,4.35,18,1,0,0,"REYNOLDS, MAGDALENE E"
20091,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,14,14,14,100%,3.28,43%,50%,0%,0%,7%,7%,7%,0%,0%,0,0,0,2.08,4-6,4.43,5.71,14,1,0,0,"CHIN, CAROLYNN MAE"
