YearTerm,CrsPBADept,CrsPBAColl,CrsPBADiv,Subject,Course,CourseTitle,Level,CrsLvlNum,Activity_Type,Instruction_Mode,Hours,N_EOT,N_ENROLL,N_GRADE,PCT_GRADE,AVG_GRD,PCT_A,PCT_B,PCT_C,PCT_D,PCT_F,PCT_C_MINUS_OR_BELOW,PCT_DF,PCT_WDRAW,PCT_INCOMP,N_PASS,N_NOCRED,N_INCOMP,Workload_Raw,Workload_Hrs_Wk,AvgCourse,AvgInstructor,N_Ret,NIntrFCQ,RAP,Honors,insname1
20131,APPM,AS,NS,APPM,3570,Applied Probability,Upper,3XXX,LEC - Lecture,P  - In Person,3,55,63,54,98%,2.74,28%,39%,19%,6%,9%,17%,15%,13%,0%,0,1,0,3.21,9-Jul,4.79,5.68,34,1,0,0,"BHAT, YERMAL SUJEET"
20131,APPM,AS,NS,APPM,3570,Applied Probability,Upper,3XXX,LEC - Lecture,P  - In Person,3,53,58,52,98%,2.7,17%,52%,19%,10%,2%,19%,12%,9%,2%,0,0,1,3,9-Jul,4.59,5.23,44,1,0,0,"KLEIBER, WILLIAM PAUL"
20131,APPM,AS,NS,APPM,4120,Introduction to Operations Research,Upper,4XXX,LEC - Lecture,P  - In Person,3,15,18,15,100%,2.78,40%,20%,27%,7%,7%,20%,13%,16%,0%,0,0,0,3.36,9-Jul,4.64,5,11,1,0,0,"STREETT, SARAH B"
20131,APPM,AS,NS,APPM,4360,Methods in Applied Mathematics: Complex Variables and Applications,Upper,4XXX,LEC - Lecture,P  - In Person,3,22,24,21,100%,2.91,48%,14%,33%,0%,5%,24%,5%,9%,0%,0,1,0,3.89,12-Oct,5.22,5.39,18,1,0,0,"MEISS, JAMES D"
20131,APPM,AS,NS,APPM,4360,Methods in Applied Mathematics: Complex Variables and Applications,Upper,4XXX,LEC - Lecture,P  - In Person,3,42,43,42,100%,3.02,31%,48%,17%,2%,2%,5%,5%,2%,0%,0,0,0,3.5,12-Oct,5.03,5.21,34,1,0,0,"CURTIS, CHRISTOPHER WAIDE"
20131,APPM,AS,NS,APPM,4390,Modeling in Mathematical Biology,Upper,4XXX,LEC - Lecture,P  - In Person,3,25,25,22,90%,3.58,86%,5%,0%,0%,9%,9%,9%,0%,0%,0,1,0,3.33,9-Jul,5,5.4,15,1,0,0,"BORTZ, DAVID MATTHEW"
20131,APPM,AS,NS,APPM,4570,Statistical Methods,Upper,4XXX,LEC - Lecture,P  - In Person,3,39,41,38,98%,3.18,53%,26%,8%,13%,0%,13%,13%,5%,0%,0,1,0,3,9-Jul,4.56,5.24,25,1,0,0,"DUKIC, VANJA"
20131,APPM,AS,NS,APPM,4660,Intermediate Numerical Analysis 2,Upper,4XXX,LEC - Lecture,P  - In Person,3,22,22,22,100%,2.84,27%,45%,23%,0%,5%,18%,5%,0%,0%,0,0,0,2.94,9-Jul,4.22,4.61,18,1,0,0,"FORNBERG, BENGT"
20131,APPM,AS,NS,APPM,4720,Open Topics in Applied Mathematics,Upper,4XXX,LEC - Lecture,P  - In Person,3,26,27,23,89%,3.53,57%,39%,4%,0%,0%,0%,0%,3%,0%,0,3,0,3.8,12-Oct,4.73,5.13,16,1,0,0,"DUKIC, VANJA"
20131,APPM,AS,NS,APPM,4950,Seminar in Applied Mathematics,Upper,4XXX,SEM - Seminar,P  - In Person,1,15,15,15,100%,4,100%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0,1,0-3,4.87,5.67,15,1,1,0,"NORRIS, JAN ADAM"
20131,APPM,AS,NS,APPM,5450,Applied Analysis 2,Masters,5XXX,LEC - Lecture,P  - In Person,3,13,14,13,100%,3.6,69%,31%,0%,0%,0%,0%,0%,7%,0%,0,0,0,2.91,9-Jul,5.5,5.67,12,1,0,0,"MARTINSSON, PER-GUNNAR J"
20131,APPM,AS,NS,APPM,5480,Methods of Applied Mathematics: Approximation Methods,Masters,5XXX,LEC - Lecture,P  - In Person,3,12,12,10,83%,3.78,90%,10%,0%,0%,0%,0%,0%,0%,8%,0,1,1,3.67,12-Oct,5.67,5.67,9,1,0,0,"JULIEN, KEITH"
20131,APPM,AS,NS,APPM,5610,Numerical Analysis 2,Masters,5XXX,LEC - Lecture,P  - In Person,3,22,22,21,95%,3.57,52%,48%,0%,0%,0%,0%,0%,0%,0%,0,1,0,3.31,9-Jul,4.29,3.79,14,1,0,0,"BEYLKIN, GREGORY"
20131,APPM,AS,NS,APPM,5720,Open Topics in Applied Mathematics,Masters,5XXX,LEC - Lecture,P  - In Person,3,24,25,24,100%,3.82,83%,17%,0%,0%,0%,0%,0%,3%,0%,0,0,0,,,,,,,0,0,"KNIGHT, ROBIN DOUGLAS"
20131,APPM,AS,NS,APPM,6640,Multigrid Methods,Masters,6XXX,LEC - Lecture,P  - In Person,3,12,13,12,100%,4,100%,0%,0%,0%,0%,0%,0%,8%,0%,0,0,0,3.67,12-Oct,5.38,5.5,8,1,0,0,"MCCORMICK, STEPHEN F"
20131,APPM,AS,NS,APPM,7400,Topics in Applied Mathematics,Doctoral,7XXX,LEC - Lecture,P  - In Person,1,11,11,11,100%,4,100%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0,1,0-3,4.63,5.38,8,1,0,0,"MARTINSSON, PER-GUNNAR J"
20131,APPM,AS,NS,APPM,7400,Topics in Applied Mathematics,Doctoral,7XXX,LEC - Lecture,P  - In Person,3,15,15,14,93%,3.91,93%,7%,0%,0%,0%,0%,0%,0%,0%,0,1,0,2.73,9-Jul,5.17,5.67,12,1,0,0,"CORCORAN, JEM"
20137,APPM,AS,NS,APPM,1235,Pre-Calculus for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,34,35,34,100%,2.57,18%,44%,24%,9%,6%,21%,15%,3%,0%,0,0,0,3.52,12-Oct,4.71,4.71,28,1,0,0,"WILLIAMS, SANDRA S"
20137,APPM,AS,NS,APPM,1235,Pre-Calculus for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,22,23,22,100%,2.65,18%,41%,27%,14%,0%,18%,14%,4%,0%,0,0,0,3.25,9-Jul,4.47,4.76,17,1,0,0,"OSTROSKI, MICHAEL A"
20137,APPM,AS,NS,APPM,1235,Pre-Calculus for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,33,34,33,100%,2.13,9%,36%,30%,6%,18%,30%,24%,3%,0%,0,0,0,3,9-Jul,4.36,5.32,25,1,0,0,"MANLEY, KEVIN W"
20137,APPM,AS,NS,APPM,1235,Pre-Calculus for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,32,38,32,100%,2.24,19%,31%,22%,13%,16%,31%,28%,16%,0%,0,0,0,3.61,12-Oct,4.73,5.56,23,1,0,0,"MANLEY, KEVIN W"
20137,APPM,AS,NS,APPM,1235,Pre-Calculus for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,28,31,28,100%,2.04,7%,32%,29%,21%,11%,46%,32%,10%,0%,0,0,0,3.46,9-Jul,5.13,5.63,24,1,0,0,"COX, MURRAY WILLIAM"
20137,APPM,AS,NS,APPM,1235,Pre-Calculus for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,28,31,28,100%,2.34,14%,32%,29%,21%,4%,36%,25%,10%,0%,0,0,0,3.05,9-Jul,4.33,4.9,21,1,0,0,"DEFRANCO, ANN"
20137,APPM,AS,NS,APPM,1235,Pre-Calculus for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,22,22,22,100%,2.06,9%,23%,50%,0%,18%,23%,18%,0%,0%,0,0,0,3.16,9-Jul,5.17,5.71,19,1,0,0,"COX, MURRAY WILLIAM"
20137,APPM,AS,NS,APPM,1235,Pre-Calculus for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,30,30,30,100%,2.67,27%,33%,30%,7%,3%,13%,10%,0%,0%,0,0,0,3.46,9-Jul,4.56,4.88,25,1,0,0,"WILLIAMS, SANDRA S"
20137,APPM,AS,NS,APPM,1340,"Calculus 1 with Algebra, Part A",Lower,1XXX,LEC - Lecture,P  - In Person,3,30,33,30,100%,2.08,7%,37%,37%,7%,13%,47%,20%,9%,0%,0,0,0,3.52,12-Oct,5.18,5.32,22,1,0,0,"CHANG, SILVA"
20137,APPM,AS,NS,APPM,1345,"Calculus 1 with Algebra, Part B",Lower,1XXX,LEC - Lecture,P  - In Person,3,12,12,12,100%,2.01,8%,25%,42%,17%,8%,42%,25%,0%,0%,0,0,0,3.44,9-Jul,5.4,5.7,10,1,0,0,"KISH, JONATHAN R"
20137,APPM,AS,NS,APPM,1350,Calculus 1 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,150,164,150,100%,2.39,19%,33%,30%,9%,10%,26%,19%,9%,0%,0,0,0,3.27,9-Jul,4.85,5.7,82,1,0,0,"BHAT, YERMAL SUJEET"
20137,APPM,AS,NS,APPM,1350,Calculus 1 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,90,95,90,100%,2.44,17%,36%,29%,12%,7%,22%,19%,5%,0%,0,0,0,3.48,9-Jul,4.24,4.05,58,1,0,0,"CROKE, RYAN PATRICK"
20137,APPM,AS,NS,APPM,1350,Calculus 1 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,88,96,88,100%,2.63,25%,38%,20%,8%,9%,17%,17%,8%,0%,0,0,0,3.18,9-Jul,4.83,5.27,63,1,0,0,"KETELSEN, CHRISTIAN W"
20137,APPM,AS,NS,APPM,1350,Calculus 1 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,117,127,116,99%,2.36,17%,41%,21%,9%,13%,26%,22%,8%,0%,0,0,0,3.47,9-Jul,5.08,5.71,74,1,0,0,"COX, MURRAY WILLIAM"
20137,APPM,AS,NS,APPM,1350,Calculus 1 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,126,142,126,100%,2.43,10%,48%,25%,9%,8%,21%,17%,11%,0%,0,0,0,3,9-Jul,4.84,5.54,93,1,0,0,"KETELSEN, CHRISTIAN W"
20137,APPM,AS,NS,APPM,1350,Calculus 1 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,28,28,28,100%,3.23,54%,25%,18%,0%,4%,4%,4%,0%,0%,0,0,0,3,9-Jul,5.36,6,22,1,0,0,"BHAT, YERMAL SUJEET"
20137,APPM,AS,NS,APPM,1350,Calculus 1 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,77,81,77,100%,2.45,19%,39%,25%,6%,10%,23%,17%,5%,0%,0,0,0,3.38,9-Jul,4.35,4.07,40,1,1,0,"CROKE, RYAN PATRICK"
20137,APPM,AS,NS,APPM,1360,Calculus 2 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,77,93,77,100%,2.06,14%,23%,31%,12%,19%,36%,31%,17%,0%,0,0,0,4.05,12-Oct,4.85,5.27,40,1,0,0,"CHANG, SILVA"
20137,APPM,AS,NS,APPM,1360,Calculus 2 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,101,118,100,99%,1.91,9%,24%,38%,10%,19%,43%,29%,14%,1%,0,0,1,3.96,12-Oct,4.64,5.3,73,1,0,0,"DOUGHERTY, ANNE MARGARET"
20137,APPM,AS,NS,APPM,1360,Calculus 2 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,68,75,68,100%,2.07,10%,25%,43%,7%,15%,37%,22%,9%,0%,0,0,0,3.8,12-Oct,4.43,4.84,44,1,0,0,"DUKIC, VANJA"
20137,APPM,AS,NS,APPM,1360,Calculus 2 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,22,23,22,100%,2.64,27%,36%,18%,9%,9%,23%,18%,4%,0%,0,0,0,3.78,12-Oct,4.58,4.83,12,1,0,0,"DUKIC, VANJA"
20137,APPM,AS,NS,APPM,2350,Calculus 3 for Engineers,Lower,2XXX,LEC - Lecture,P  - In Person,4,134,141,134,100%,1.96,6%,29%,32%,22%,10%,49%,33%,5%,0%,0,0,0,4.02,12-Oct,4.53,5.67,117,1,0,0,"BUTLER, SAMUEL THOMAS JAMES"
20137,APPM,AS,NS,APPM,2350,Calculus 3 for Engineers,Lower,2XXX,LEC - Lecture,P  - In Person,4,81,93,81,100%,1.88,12%,21%,31%,20%,16%,52%,36%,13%,0%,0,0,0,4.3,12-Oct,4.26,4.39,31,1,0,0,"CROKE, RYAN PATRICK"
20137,APPM,AS,NS,APPM,2350,Calculus 3 for Engineers,Lower,2XXX,LEC - Lecture,P  - In Person,4,132,142,131,99%,2.26,18%,24%,34%,18%,7%,33%,24%,7%,0%,0,0,0,3.65,12-Oct,4.92,5.54,98,1,0,0,"NORRIS, JAN ADAM"
20137,APPM,AS,NS,APPM,2350,Calculus 3 for Engineers,Lower,2XXX,LEC - Lecture,P  - In Person,4,24,26,24,100%,2.5,29%,25%,21%,21%,4%,33%,25%,8%,0%,0,0,0,4.44,12-Oct,4.89,5.33,18,1,0,0,"NORRIS, JAN ADAM"
20137,APPM,AS,NS,APPM,2360,Introduction to Differential Equations with Linear Algebra,Lower,2XXX,LEC - Lecture,P  - In Person,4,39,40,39,100%,2.93,23%,51%,21%,0%,5%,8%,5%,2%,0%,0,0,0,3.1,9-Jul,4.45,3.95,20,1,0,0,"BORTZ, DAVID MATTHEW"
20137,APPM,AS,NS,APPM,2360,Introduction to Differential Equations with Linear Algebra,Lower,2XXX,LEC - Lecture,P  - In Person,4,136,141,136,100%,3.05,27%,50%,21%,1%,1%,4%,2%,4%,0%,0,0,0,3.23,9-Jul,5.08,5.44,80,1,0,0,"BORTZ, DAVID MATTHEW"
20137,APPM,AS,NS,APPM,2360,Introduction to Differential Equations with Linear Algebra,Lower,2XXX,LEC - Lecture,P  - In Person,4,95,96,95,100%,3.18,34%,55%,11%,0%,1%,3%,1%,1%,0%,0,0,0,3.18,9-Jul,4.85,5.37,46,1,0,0,"BORTZ, DAVID MATTHEW"
20137,APPM,AS,NS,APPM,2360,Introduction to Differential Equations with Linear Algebra,Lower,2XXX,LEC - Lecture,P  - In Person,4,54,56,54,100%,3.11,39%,43%,15%,2%,2%,6%,4%,4%,0%,0,0,0,2.71,9-Jul,4.43,4.29,14,1,0,0,"BORTZ, DAVID MATTHEW"
20137,APPM,AS,NS,APPM,2360,Introduction to Differential Equations with Linear Algebra,Lower,2XXX,LEC - Lecture,P  - In Person,4,40,43,40,100%,2.99,22%,60%,15%,0%,2%,2%,2%,7%,0%,0,0,0,3.25,9-Jul,4.33,4.33,12,1,0,0,"BORTZ, DAVID MATTHEW"
20137,APPM,AS,NS,APPM,2450,Calculus 3 Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,20,24,,,,,,,,,,,,,19,0,0,1.35,0-3,4.47,4.84,19,1,0,0,"CRAWFORD, AMANDA LYNN"
20137,APPM,AS,NS,APPM,2450,Calculus 3 Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,21,21,,,,,,,,,,,,,20,0,0,1.67,6-Apr,5,5.5,18,1,0,0,"CRAWFORD, AMANDA LYNN"
20137,APPM,AS,NS,APPM,2450,Calculus 3 Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,15,16,,,,,,,,,,,,,14,0,0,1.67,6-Apr,4.9,5.8,10,1,0,0,"JENNINGS, DALE KURTIS"
20137,APPM,AS,NS,APPM,2450,Calculus 3 Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,23,23,,,,,,,,,,,,,19,0,0,1.55,6-Apr,4.31,5.23,13,1,0,0,"JENNINGS, DALE KURTIS"
20137,APPM,AS,NS,APPM,2460,Differential Equations Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,24,24,,,,,,,,,,,,,22,0,0,1.53,6-Apr,4.94,5.63,16,1,0,0,"O'NEILL, BEN"
20137,APPM,AS,NS,APPM,2460,Differential Equations Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,22,23,,,,,,,,,,,,,22,0,0,1.69,6-Apr,5.31,5.54,13,1,0,0,"O'NEILL, BEN"
20137,APPM,AS,NS,APPM,2460,Differential Equations Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,23,26,,,,,,,,,,,,,23,0,0,1.24,0-3,4.83,5.71,24,1,0,0,"SHAFER, RICHARD JAMES"
20137,APPM,AS,NS,APPM,2460,Differential Equations Computer Lab,Lower,2XXX,LEC - Lecture,P  - In Person,1,19,23,,,,,,,,,,,,,19,0,0,1.27,0-3,4.85,5.62,13,1,0,0,"SHAFER, RICHARD JAMES"
20137,APPM,AS,NS,APPM,3170,Discrete Applied Mathematics,Upper,3XXX,LEC - Lecture,P  - In Person,3,18,21,18,100%,3.02,39%,33%,22%,6%,0%,11%,6%,14%,0%,0,0,0,2.67,9-Jul,3.78,4.55,9,1,0,0,"BHAT, YERMAL SUJEET"
20137,APPM,AS,NS,APPM,3310,Matrix Methods and Applications,Upper,3XXX,LEC - Lecture,P  - In Person,3,20,24,20,100%,3.19,50%,30%,15%,5%,0%,5%,5%,17%,0%,0,0,0,3.82,12-Oct,2.42,2,12,1,0,0,"BEYLKIN, GREGORY"
20137,APPM,AS,NS,APPM,3310,Matrix Methods and Applications,Upper,3XXX,LEC - Lecture,P  - In Person,3,36,40,36,100%,3.04,42%,39%,11%,3%,6%,8%,8%,10%,0%,0,0,0,3.73,12-Oct,4.71,4.83,24,1,0,0,"BALDWIN, DOUGLAS E"
20137,APPM,AS,NS,APPM,3350,Advanced Engineering Calculus,Upper,3XXX,LEC - Lecture,P  - In Person,3,33,33,33,100%,3.18,36%,48%,15%,0%,0%,0%,0%,0%,0%,0,0,0,2.07,6-Apr,5.55,5.81,31,1,0,0,"NORRIS, JAN ADAM"
20137,APPM,AS,NS,APPM,3570,Applied Probability,Upper,3XXX,LEC - Lecture,P  - In Person,3,39,46,39,100%,2.53,23%,31%,31%,10%,5%,23%,15%,15%,0%,0,0,0,3.48,9-Jul,5.03,5.48,33,1,0,0,"DOUGHERTY, ANNE MARGARET"
20137,APPM,AS,NS,APPM,4350,Methods in Applied Mathematics: Fourier   Series and Boundary Value Problems,Upper,4XXX,LEC - Lecture,P  - In Person,3,41,44,41,100%,3.32,46%,39%,15%,0%,0%,5%,0%,6%,0%,0,0,0,4.86,13-15,5.16,5.76,38,1,0,0,"SEGUR, HARVEY"
20137,APPM,AS,NS,APPM,4350,Methods in Applied Mathematics: Fourier   Series and Boundary Value Problems,Upper,4XXX,LEC - Lecture,P  - In Person,3,17,21,16,94%,3.32,31%,62%,6%,0%,0%,0%,0%,19%,6%,0,0,1,4.42,12-Oct,5.2,5.47,15,1,0,0,"SEGUR, HARVEY"
20137,APPM,AS,NS,APPM,4380,Modeling in Applied Mathematics,Upper,4XXX,LEC - Lecture,P  - In Person,3,16,16,16,100%,3.65,69%,31%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.36,6-Apr,5,5.5,14,1,0,0,"FORNBERG, BENGT"
20137,APPM,AS,NS,APPM,4440,Undergraduate Applied Analysis 1,Upper,4XXX,LEC - Lecture,P  - In Person,3,38,40,38,100%,2.99,42%,29%,24%,5%,0%,13%,5%,5%,0%,0,0,0,3.93,12-Oct,4.52,4.61,31,1,0,0,"MEISS, JAMES D"
20137,APPM,AS,NS,APPM,4520,Introduction to Mathematical Statistics,Upper,4XXX,LEC - Lecture,P  - In Person,3,64,66,64,100%,3.56,67%,27%,5%,0%,2%,3%,2%,3%,0%,0,0,0,2.89,9-Jul,5.5,5.85,40,1,0,0,"CORCORAN, JEM"
20137,APPM,AS,NS,APPM,4560,"Markov Processes, Queues, and Monte Carlo Simulations",Upper,4XXX,LEC - Lecture,P  - In Person,3,41,43,41,100%,3.77,83%,10%,7%,0%,0%,0%,0%,4%,0%,0,0,0,2.63,9-Jul,5.11,5.51,35,1,0,0,"CORCORAN, JEM"
20137,APPM,AS,NS,APPM,4650,Intermediate Numerical Analysis 1,Upper,4XXX,LEC - Lecture,P  - In Person,3,49,55,49,100%,3.01,39%,33%,20%,6%,2%,16%,8%,9%,0%,0,0,0,3.03,9-Jul,5.15,5.51,33,1,0,0,"KETELSEN, CHRISTIAN W"
20137,APPM,AS,NS,APPM,5440,Applied Analysis 1,Masters,5XXX,LEC - Lecture,P  - In Person,3,16,16,16,100%,3.76,81%,19%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.91,9-Jul,4.42,4.08,12,1,0,0,"LI, CONGMING"
20137,APPM,AS,NS,APPM,5470,Methods of Applied Mathematics: Partial Differential and Integral Equations,Masters,5XXX,LEC - Lecture,P  - In Person,3,18,19,18,100%,3.58,78%,17%,0%,0%,6%,6%,6%,5%,0%,0,0,0,3.6,12-Oct,4.71,4.88,17,1,0,0,"JULIEN, KEITH"
20137,APPM,AS,NS,APPM,5600,Numerical Analysis 1,Masters,5XXX,LEC - Lecture,P  - In Person,3,24,26,24,100%,3.47,54%,37%,8%,0%,0%,0%,0%,8%,0%,0,0,0,4.19,12-Oct,5.32,5.79,19,1,0,0,"FORNBERG, BENGT"
20137,APPM,AS,NS,APPM,7400,Topics in Applied Mathematics,Doctoral,7XXX,LEC - Lecture,P  - In Person,1,12,12,12,100%,4,100%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2,6-Apr,5.5,5.88,8,1,0,0,"BHAT, YERMAL SUJEET"
20141,APPM,AS,NS,APPM,1235,Pre-Calculus for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,21,23,21,100%,2.27,5%,43%,33%,10%,10%,19%,19%,9%,0%,0,0,0,3.88,12-Oct,4.44,4.78,18,1,0,0,"WILLIAMS, SANDRA S"
20141,APPM,AS,NS,APPM,1235,Pre-Calculus for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,17,19,17,100%,1.65,6%,24%,24%,29%,18%,53%,47%,11%,0%,0,0,0,4.33,12-Oct,5.4,5.7,10,1,0,0,"DEFRANCO, ANN"
20141,APPM,AS,NS,APPM,1235,Pre-Calculus for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,12,15,12,100%,2.05,0%,25%,58%,8%,8%,25%,17%,20%,0%,0,0,0,3.58,12-Oct,5.17,5.25,12,1,0,0,"WILLIAMS, SANDRA S"
20141,APPM,AS,NS,APPM,1340,"Calculus 1 with Algebra, Part A",Lower,1XXX,LEC - Lecture,P  - In Person,3,17,17,17,100%,1.48,6%,6%,47%,18%,24%,59%,41%,0%,0%,0,0,0,3.89,12-Oct,5,5.5,10,1,0,0,"KISH, JONATHAN R"
20141,APPM,AS,NS,APPM,1345,"Calculus 1 with Algebra, Part B",Lower,1XXX,LEC - Lecture,P  - In Person,3,22,25,22,100%,2.25,5%,32%,45%,18%,0%,27%,18%,12%,0%,0,0,0,3.59,12-Oct,5.04,5.27,22,1,0,0,"CHANG, SILVA"
20141,APPM,AS,NS,APPM,1350,Calculus 1 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,89,102,89,100%,2.14,16%,24%,36%,10%,15%,29%,25%,13%,0%,0,0,0,3.35,9-Jul,4.53,4.47,51,1,0,0,"CROKE, RYAN PATRICK"
20141,APPM,AS,NS,APPM,1350,Calculus 1 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,42,49,42,100%,2.08,19%,24%,31%,7%,19%,38%,26%,14%,0%,0,0,0,3.58,12-Oct,4.88,5.2,25,1,0,0,"CROKE, RYAN PATRICK"
20141,APPM,AS,NS,APPM,1350,Calculus 1 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,80,96,80,100%,2.12,11%,30%,34%,11%,14%,30%,25%,17%,0%,0,0,0,3.84,12-Oct,4.84,5.77,56,1,0,0,"COX, MURRAY WILLIAM"
20141,APPM,AS,NS,APPM,1350,Calculus 1 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,68,79,67,99%,2.41,18%,37%,25%,6%,13%,21%,19%,14%,1%,0,0,1,3.63,12-Oct,5.15,5.67,27,1,0,0,"COX, MURRAY WILLIAM"
20141,APPM,AS,NS,APPM,1360,Calculus 2 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,74,81,73,99%,2.34,14%,34%,32%,16%,4%,33%,21%,9%,1%,0,0,1,3.63,12-Oct,4.94,5.31,32,1,0,0,"CHANG, SILVA"
20141,APPM,AS,NS,APPM,1360,Calculus 2 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,93,100,93,100%,2.96,34%,35%,27%,3%,0%,14%,3%,7%,0%,0,0,0,3.42,9-Jul,5.22,5.81,58,1,0,0,"BHAT, YERMAL SUJEET"
20141,APPM,AS,NS,APPM,1360,Calculus 2 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,119,126,118,99%,2.29,10%,28%,45%,14%,3%,33%,17%,6%,0%,0,0,0,3.41,9-Jul,4.54,5.19,72,1,0,0,"MANLEY, KEVIN W"
20141,APPM,AS,NS,APPM,1360,Calculus 2 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,117,129,117,100%,2.11,9%,23%,45%,17%,6%,34%,23%,9%,0%,0,0,0,3.54,12-Oct,4.84,5.65,74,1,0,0,"COX, MURRAY WILLIAM"
20141,APPM,AS,NS,APPM,1360,Calculus 2 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,92,96,92,100%,2.48,17%,29%,37%,14%,2%,24%,16%,4%,0%,0,0,0,3.38,9-Jul,4.61,4.84,57,1,0,0,"CHANG, SILVA"
20141,APPM,AS,NS,APPM,1360,Calculus 2 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,71,77,71,100%,2.05,6%,25%,49%,11%,8%,37%,20%,8%,0%,0,0,0,3.47,9-Jul,4.59,5.43,37,1,0,0,"MANLEY, KEVIN W"
20141,APPM,AS,NS,APPM,1360,Calculus 2 for Engineers,Lower,1XXX,LEC - Lecture,P  - In Person,4,30,30,30,100%,2.79,33%,23%,40%,0%,3%,20%,3%,0%,0%,0,0,0,,,,,,,0,0,"BHAT, YERMAL SUJEET"
20141,APPM,AS,NS,APPM,2350,Calculus 3 for Engineers,Lower,2XXX,LEC - Lecture,P  - In Person,4,33,36,33,100%,2.53,24%,36%,24%,3%,12%,24%,15%,8%,0%,0,0,0,3.7,12-Oct,4.87,5.43,23,1,0,0,"KETELSEN, CHRISTIAN W"
20141,APPM,AS,NS,APPM,2350,Calculus 3 for Engineers,Lower,2XXX,LEC - Lecture,P  - In Person,4,115,117,115,100%,2.28,17%,25%,37%,17%,4%,31%,22%,2%,0%,0,0,0,4.13,12-Oct,4.74,5.45,73,1,0,0,"NORRIS, JAN ADAM"
20141,APPM,AS,NS,APPM,2350,Calculus 3 for Engineers,Lower,2XXX,LEC - Lecture,P  - In Person,4,64,70,64,100%,2.14,8%,30%,36%,23%,3%,39%,27%,9%,0%,0,0,0,3.78,12-Oct,4.55,5.55,47,1,0,0,"KETELSEN, CHRISTIAN W"
20141,APPM,AS,NS,APPM,2350,Calculus 3 for Engineers,Lower,2XXX,LEC - Lecture,P  - In Person,4,21,21,21,100%,2.84,43%,29%,10%,10%,10%,19%,19%,0%,0%,0,0,0,,,,,,,0,0,"NORRIS, JAN ADAM"
20141,APPM,AS,NS,APPM,2360,Introduction to Differential Equations with Linear Algebra,Lower,2XXX,LEC - Lecture,P  - In Person,4,17,21,17,100%,2.34,18%,29%,29%,18%,6%,29%,24%,19%,0%,0,0,0,3,9-Jul,4.44,4.67,9,1,0,0,"OSTROSKI, MICHAEL A"
20141,APPM,AS,NS,APPM,2360,Introduction to Differential Equations with Linear Algebra,Lower,2XXX,LEC - Lecture,P  - In Person,4,80,84,78,97%,2.38,18%,31%,32%,9%,10%,31%,19%,5%,1%,0,0,1,3.63,12-Oct,4.82,5.16,46,1,0,0,"JULIEN, KEITH"
